,id,identifier,name,course_type,credit,period,instructor,college,major,note
17835,67892,20181024058,导航概论,专业必修,1.0,18,刘经南,测绘学院,导航工程,上课地点1-427
17836,67891,20181024059,模拟与数字电路,专业必修,3.0,54,叶晓明,测绘学院,导航工程,
17837,67890,20181024096,最优估计1,专业必修,2.0,36,吴云,测绘学院,导航工程,
17838,67889,20181024054,导航学,专业必修,3.0,54,郭斐,测绘学院,导航工程,17周周一、周五合并到周四下午。
17839,67888,20181024128,数学物理方程与特殊函数,公共必修,3.0,54,霍学深,测绘学院,地球物理学,
17840,67887,20181024089,UNIX/LINUX操作系统,专业必修,2.0,27,刘洋,测绘学院,测绘工程,
17841,67886,20181024136,数字摄影测量实习,专业必修,1.5,0,申丽丽,测绘学院,测绘工程,1-3周
17842,67885,20181024078,FORTRAN 语言程序设计,专业必修,2.0,27,罗佳,测绘学院,测绘工程,
17843,67884,20181024040,地图学基础,专业必修,2.5,36,郑莉,测绘学院,测绘工程,
17844,67883,20181024009,遥感原理与应用,专业必修,2.5,36,闫利,测绘学院,测绘工程,
17845,67882,20181024033,数字摄影测量学,专业必修,2.0,32,朱惠萍,测绘学院,测绘工程,
17846,67881,20181024071,GNSS原理及其应用,专业必修,3.0,54,郭斐,测绘学院,测绘工程,
17847,67880,20181024005,航空与航天成像技术,专业必修,2.0,30,郑莉,测绘学院,测绘工程,
17848,67879,20181024028,误差理论与测量平差基础,专业必修,2.5,39,黄海兰,测绘学院,测绘工程,
17849,67878,20181024098,海洋水文测量,专业必修,2.0,36,暴景阳,测绘学院,测绘工程,
17850,67877,20181024031,误差理论与测量平差基础,专业必修,2.5,39,孙海燕,测绘学院,测绘工程,
17851,67876,20181024027,误差理论与测量平差基础,专业必修,2.5,39,蓝悦明,测绘学院,测绘工程,
17852,67875,20172101191,形势与政策,公共必修,2.0,36,李樵,形势与政策教育中心,临床医学(五),
17853,67874,20181022129,电子技术实验（1）,专业必修,2.0,0,苏利,电子信息学院,电子信息类,
17854,67873,20181022141,电子技术实验（2）,专业必修,1.0,0,陈琪美,电子信息学院,电子信息类,
17855,67872,20181022130,电子技术实验（1）,专业必修,2.0,0,杨光义,电子信息学院,电子信息类,
17856,67871,20181022142,电子技术实验（2）,专业必修,1.0,0,祁昶,电子信息学院,电子信息类,
17857,67870,20181022109,低频电子线路,专业必修,4.0,72,高洵,电子信息学院,电子信息类,
17858,67869,20181022086,数学物理方法,专业必修,4.0,72,张绍东,电子信息学院,电子信息类,
17859,67868,20181022094,工程随机数学,专业必修,3.0,54,蔡红涛,电子信息学院,电子信息类,
17860,67867,20181024029,误差理论与测量平差基础,专业必修,2.5,0,姚宜斌,测绘学院,,
17861,67866,20181024140,数据结构与算法,专业必修,2.0,30,虞晖,测绘学院,测绘工程,第七周周四的课换到第七周周一晚上。
17862,67865,20181024030,误差理论与测量平差基础,专业必修,2.5,39,曾文宪,测绘学院,测绘工程,
17863,67864,20181022127,电子技术实验（1）,专业必修,2.0,0,张荣,电子信息学院,电子信息类,
17864,67863,20181022139,电子技术实验（2）,专业必修,1.0,0,陈健,电子信息学院,电子信息类,
17865,67862,20181022144,电子技术实验（2）,专业必修,1.0,0,杨静,电子信息学院,电子信息类,
17866,67861,20181022132,电子技术实验（1）,专业必修,2.0,0,刘彦飞,电子信息学院,电子信息类,
17867,67860,20181024124,环境与工程地球物理实习,专业必修,1.5,0,张双喜,测绘学院,地球物理学,18-19周
17868,67859,20181024093,环境与工程地球物理,专业必修,3.0,54,张双喜,测绘学院,地球物理学,
17869,67858,20181024109,地球物理综合实习,专业必修,3.5,0,褚永海,测绘学院,地球物理学,1-7周
17870,67857,20181024008,遥感原理与应用,专业必修,2.5,36,李妍,测绘学院,测绘工程,
17871,67856,20181024017,工业测量,专业必修,2.0,30,徐亚明,测绘学院,测绘工程,
17872,67855,20181058053,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,王双群,公共政治教学,计算机类,信息学部的教室
17873,67854,20181021092,计算机组成原理,专业必修,4.0,72,熊小兵,计算机学院,计算机类,
17874,67853,20181021098,数据结构,专业必修,4.0,72,李小红,计算机学院,计算机类,
17875,67852,20181021104,离散数学,专业必修,3.0,54,吴志健,计算机学院,计算机类,
17876,67851,20181021116,数据结构教学实验,专业必修,1.0,0,李小红,计算机学院,计算机类,2?17周周一晚上10-13，计算机学院B303，18:30上课
17877,67850,20181021110,数字逻辑实验,专业必修,1.0,0,何炎祥,计算机学院,计算机类,3?11周周二晚上10-13，计算机学院A204，18:30上课
17878,67849,20181056034,概率论与数理统计B,公共必修,3.0,54,陈玉蓉,公共数学教学,计算机类,
17879,67848,20181021112,数据结构教学实验,专业必修,1.0,0,邹勤,计算机学院,计算机类,1?17周（单周）周六上午1-4、下午6-9，计算机学院B303
17880,67847,20172005486,毕业实习,专业必修,2.0,0,孙祥,经济与管理学院,,
17881,67846,20181058051,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,吴向伟,公共政治教学,计算机类,
17882,67845,20181021102,离散数学,专业必修,3.0,54,方颖,计算机学院,计算机类,
17883,67844,20181021096,数据结构,专业必修,4.0,72,文卫东,计算机学院,计算机类,
17884,67843,20181021090,计算机组成原理,专业必修,4.0,72,徐爱萍,计算机学院,计算机类,
17885,67842,20181021108,数字逻辑实验,专业必修,1.0,0,李宗福,计算机学院,计算机类,3?14周周五下午8-10，计算机学院A204
17886,67841,20181021114,数据结构教学实验,专业必修,1.0,0,文卫东,计算机学院,计算机类,1?17周（双周）周六上午1-4、下午6-9，计算机学院B303
17887,67840,20181056032,概率论与数理统计B,公共必修,3.0,54,童欣,公共数学教学,计算机类,
17888,67839,20181021101,离散数学,专业必修,3.0,54,刘纪平,计算机学院,计算机类,
17889,67838,20181021095,数据结构,专业必修,4.0,72,安扬,计算机学院,计算机类,
17890,67837,20181021089,计算机组成原理,专业必修,4.0,72,徐爱萍,计算机学院,计算机类,
17891,67836,20181021107,数字逻辑实验,专业必修,1.0,0,肖忠付,计算机学院,计算机类,3?14周周三下午8-10，计算机学院A204
17892,67835,20181021113,数据结构教学实验,专业必修,1.0,0,安扬,计算机学院,计算机类,1?17周（单周）周六上午1-4、下午6-9，计算机学院B303
17893,67834,20181057025,大学物理B（下）,公共必修,3.0,54,沈黄晋,公共物理教学,电子信息类,
17894,67833,20181022104,数字逻辑电路,专业必修,3.0,54,陈琪美,电子信息学院,电子信息类,
17895,67832,20181022111,低频电子线路,专业必修,4.0,72,徐逢秋,电子信息学院,电子信息类,
17896,67831,20181022126,电子技术实验（1）,专业必修,2.0,0,王敏,电子信息学院,电子信息类,
17897,67830,20181022138,电子技术实验（2）,专业必修,1.0,0,王敏,电子信息学院,电子信息类,
17898,67829,20181022093,工程随机数学,专业必修,3.0,54,张燕革,电子信息学院,电子信息类,
17899,67828,20181022088,数学物理方法,专业必修,4.0,72,张援农,电子信息学院,电子信息类,
17900,67827,20181021118,企业认知实训,专业必修,0.5,0,郑鹏,计算机学院,计算机科学与技术(卓越工程师),
17901,67826,20181021093,计算机组成原理,专业必修,4.5,72,龚奕利,计算机学院,计算机科学与技术(卓越工程师),
17902,67825,20181021099,数据结构,专业必修,4.0,72,蒋晶珏,计算机学院,计算机科学与技术(卓越工程师),
17903,67824,20181021105,离散数学,专业选修,4.0,72,姚昱,计算机学院,计算机科学与技术(卓越工程师),
17904,67823,20181021111,数字逻辑实验,专业必修,1.0,0,李宗福,计算机学院,计算机科学与技术(卓越工程师),3?14周周二下午8-10，计算机学院A204
17905,67822,20181021117,数据结构教学实验,专业必修,1.0,0,蒋晶珏,计算机学院,计算机科学与技术(卓越工程师),8?16周周一晚上10-13，计算机学院B303，18:30上课
17906,67821,20181058031,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,吴向伟,公共政治教学,电子信息类,
17907,67820,20181058029,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,万军杰,公共政治教学,电子信息类,
17908,67819,20181057026,大学物理B（下）,公共必修,3.0,54,程放,公共物理教学,电子信息类,
17909,67818,20181022102,数字逻辑电路,专业必修,3.0,54,祁昶,电子信息学院,电子信息类,
17910,67817,20181022113,低频电子线路,专业必修,4.0,72,严颂华,电子信息学院,电子信息类,
17911,67816,20181022143,电子技术实验（2）,专业必修,1.0,0,刘彦飞,电子信息学院,电子信息类,
17912,67815,20181022131,电子技术实验（1）,专业必修,2.0,0,刘彦飞,电子信息学院,电子信息类,
17913,67814,20181022090,数学物理方法,专业必修,4.0,72,袁志刚,电子信息学院,电子信息类,
17914,67813,20181022096,工程随机数学,专业必修,3.0,54,周晨,电子信息学院,电子信息类,
17915,67812,20181058028,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,范卫青,公共政治教学,电子信息类,
17916,67811,20181057027,大学物理B（下）,公共必修,3.0,54,张翔,公共物理教学,电子信息类,
17917,67810,20181022103,数字逻辑电路,专业必修,3.0,54,杨国斌,电子信息学院,电子信息类,
17918,67809,20181022112,低频电子线路,专业必修,4.0,72,苏利,电子信息学院,电子信息类,
17919,67808,20181022128,电子技术实验（1）,专业必修,2.0,0,刘彦飞,电子信息学院,电子信息类,
17920,67807,20181022140,电子技术实验（2）,专业必修,1.0,0,杨国斌,电子信息学院,电子信息类,
17921,67806,20181022089,数学物理方法,专业必修,4.0,72,黄开明,电子信息学院,电子信息类,
17922,67805,20181022095,工程随机数学,专业必修,3.0,54,肖进胜,电子信息学院,电子信息类,
17923,67804,20181058052,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,范卫青,公共政治教学,计算机类,
17924,67803,20181021097,数据结构,专业必修,4.0,72,何国良,计算机学院,计算机类,
17925,67802,20181021103,离散数学,专业必修,3.0,54,喻丹丹,计算机学院,计算机类,
17926,67801,20181021091,计算机组成原理,专业必修,4.0,72,蔡朝晖,计算机学院,计算机类,
17927,67800,20181021115,数据结构教学实验,专业必修,1.0,0,何国良,计算机学院,计算机类,1?17周（双周）周六上午1-4、下午6-9，计算机学院B303
17928,67799,20181021109,数字逻辑实验,专业必修,1.0,0,李宗福,计算机学院,计算机类,3?11周周四晚上10-13，计算机学院A204，18:30上课
17929,67798,20181056033,概率论与数理统计B,公共必修,3.0,54,林兴君,公共数学教学,计算机类,
17930,67797,20181022146,电子技术实验（2）,专业必修,1.0,0,张荣,电子信息学院,电子信息类,
17931,67796,20181022134,电子技术实验（1）,专业必修,2.0,0,徐逢秋,电子信息学院,电子信息类,
17932,67795,20181022100,数字逻辑电路,专业必修,3.0,54,陈健,电子信息学院,电子信息类,
17933,67794,20181058030,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,王双群,公共政治教学,电子信息类,
17934,67793,20181057028,大学物理B（下）,公共必修,3.0,54,邹勇,公共物理教学,电子信息类,
17935,67792,20181022125,电子技术实验（1）,专业必修,2.0,0,王晓艳,电子信息学院,电子信息类,
17936,67791,20181022137,电子技术实验（2）,专业必修,1.0,0,王晓艳,电子信息学院,电子信息类,
17937,67790,20181057029,大学物理B（下）,公共必修,3.0,54,赵东山,公共物理教学,电子信息类,
17938,67789,20181022110,低频电子线路,专业必修,4.0,72,王晓艳,电子信息学院,电子信息类,
17939,67788,20181022124,电子技术实验（1）,专业必修,2.0,0,张荣,电子信息学院,电子信息类,
17940,67787,20181022136,电子技术实验（2）,专业必修,1.0,0,张荣,电子信息学院,电子信息类,
17941,67786,20181022087,数学物理方法,专业必修,4.0,72,赵江南,电子信息学院,电子信息类,
17942,67785,20181022092,工程随机数学,专业必修,3.0,54,许贤泽,电子信息学院,电子信息类,
17943,67784,20181022099,数字逻辑电路,专业必修,3.0,54,杨静,电子信息学院,电子信息类,
17944,67783,20181021106,数字逻辑实验,专业必修,1.0,0,肖忠付,计算机学院,计算机类,3?14周周三上午3-5，计算机学院A204
17945,67782,20181058050,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,林子荣,公共政治教学,计算机类,计算学院阶梯教室
17946,67781,20181021094,数据结构,专业必修,4.0,72,邹勤,计算机学院,计算机类,
17947,67780,20181021088,计算机组成原理,专业必修,4.0,72,熊小兵,计算机学院,计算机类,
17948,67779,20181021100,离散数学,专业必修,3.0,54,彭蓉,计算机学院,计算机类,
17949,67778,20181056025,概率论与数理统计B,公共必修,3.0,54,邓昌松,公共数学教学,计算机类,
17950,67777,20181058136,毛泽东思想和中国特色社会主义理论体系概论,公共必修,4.0,72,王双群,公共政治教学,计算机科学与技术(卓越工程师),
17951,67776,20181056026,概率论与数理统计B,公共必修,3.0,54,邓昌松,公共数学教学,计算机科学与技术(卓越工程师),
